image_id,status,in samples
AC0910_S,not_satisfactory,
AC0911_L,not_satisfactory,
AC0911_M,not_satisfactory,
AC0911_S,not_satisfactory,
AC0912_L,not_satisfactory,
AC0912_M,not_satisfactory,
AC0912_S,not_satisfactory,
AC0913_L,not_satisfactory,
AC0913_M,not_satisfactory,
AC0913_S,not_satisfactory,
AC0914_L,not_satisfactory,
AC0914_M,not_satisfactory,
AC0914_S,not_satisfactory,
AC0920_L,not_satisfactory,
AC0920_M,not_satisfactory,
AC0920_S,not_satisfactory,
AC0921_L,not_satisfactory,
AC0921_M,not_satisfactory,
AC0921_S,not_satisfactory,
AC0922_L,not_satisfactory,
AC0922_M,not_satisfactory,
AC0922_S,not_satisfactory,
AC0923_L,not_satisfactory,
AC0923_M,not_satisfactory,
AC0923_S,not_satisfactory,
AC0924_L,not_satisfactory,
AC0924_M,not_satisfactory,
AC0924_S,not_satisfactory,
AC0930_L,not_satisfactory,
AC0930_M,not_satisfactory,
AC0930_S,not_satisfactory,
AC0931_L,not_satisfactory,
AC0931_M,not_satisfactory,
AC0931_S,not_satisfactory,
AC0932_L,not_satisfactory,
AC0932_M,not_satisfactory,
AC0932_S,not_satisfactory,
AC0933_L,not_satisfactory,
AC0933_M,not_satisfactory,
AC0933_S,not_satisfactory,
AC0934_L,not_satisfactory,
AC0934_M,not_satisfactory,
AC0934_S,not_satisfactory,
AC0VR2_AB_M,not_satisfactory,
AC0VR2_M,not_satisfactory,
AC0VR2_ZL_M,not_satisfactory,
AC1000_L,not_satisfactory,
AC1000_M,not_satisfactory,
AC1000_S,not_satisfactory,
AC1001_L,not_satisfactory,
AC1001_M,not_satisfactory,
AC1001_S,not_satisfactory,
AC1002_L,not_satisfactory,
AC1002_M,not_satisfactory,
AC1002_S,not_satisfactory,
AC1003_L,not_satisfactory,
AC1003_M,not_satisfactory,
AC1003_S,not_satisfactory,
AC1004_L,not_satisfactory,
AC1004_M,not_satisfactory,
AC1004_S,not_satisfactory,
AC100_1_M,not_satisfactory,
AC110_1_M,not_satisfactory,
AC5000_L,not_satisfactory,
AC5000_M,not_satisfactory,
AC5000_S,not_satisfactory,
AC5000_S_HZ,not_satisfactory,
AC5000_S_KH,not_satisfactory,
AC5010_L,not_satisfactory,
AC5010_L_PKW,not_satisfactory,
AC5010_M,not_satisfactory,
AC5010_S,not_satisfactory,
AC5020_L,not_satisfactory,
AC5020_M,not_satisfactory,
AC5020_S,not_satisfactory,
AC5030_L,not_satisfactory,
AC5030_M,not_satisfactory,
AC5030_S,not_satisfactory,
AC5040_L,not_satisfactory,
AC5040_M,not_satisfactory,
AC5040_S,not_satisfactory,
AC5041_M,not_satisfactory,
AC5050_L,not_satisfactory,
AC5050_M,not_satisfactory,
AC5050_S,not_satisfactory,
ALD1,not_satisfactory,
ALE3,not_satisfactory,
AR0021,not_satisfactory,
AR0022,not_satisfactory,
AR0023,not_satisfactory,
AR0024,not_satisfactory,
AR0030,not_satisfactory,
AR0030_1,not_satisfactory,
AR0030_2,not_satisfactory,
AR0041,not_satisfactory,
AR0042,not_satisfactory,
AR0043,not_satisfactory,
AR0044,not_satisfactory,
AR0061,not_satisfactory,
AR0062,not_satisfactory,
AR0063,not_satisfactory,
AR0064,not_satisfactory,
AR0081,not_satisfactory,
AR0082,not_satisfactory,
AR0083,not_satisfactory,
AR0084,not_satisfactory,
AR0100,not_satisfactory,
AR0101,not_satisfactory,
AR0102,not_satisfactory,
AR0103,not_satisfactory,
AR0104,not_satisfactory,
AR0110,not_satisfactory,
AR0110_1,not_satisfactory,
AR0110_2,not_satisfactory,
AR0140,not_satisfactory,
AR0140_1,not_satisfactory,
AR0140_2,not_satisfactory,
AWD3,not_satisfactory,
BW,not_satisfactory,
BackBottom,not_satisfactory,
DLG0000,not_satisfactory,
DLG0002,not_satisfactory,
DLG0003,not_satisfactory,
DLG0020,not_satisfactory,
DLG0021,not_satisfactory,
DLG0030,not_satisfactory,
DLG0031,not_satisfactory,
DLG0040,not_satisfactory,
DLG0041,not_satisfactory,
DLG0042,not_satisfactory,
DLG0050,not_satisfactory,
DLG0051,not_satisfactory,
DLG0060,not_satisfactory,
DLG0061,not_satisfactory,
GE0001_1_L,not_satisfactory,
GE0001_1_M,not_satisfactory,
GE0001_1_S,not_satisfactory,
GE0001_L,not_satisfactory,
GE0001_M,not_satisfactory,
GE0001_S,not_satisfactory,
GE0002_L,not_satisfactory,
GE0002_M,not_satisfactory,
GE0002_s,not_satisfactory,
GE0003_L,not_satisfactory,
GE0003_M,not_satisfactory,
GE0003_S,not_satisfactory,
GE0004_L,not_satisfactory,
GE0004_M,not_satisfactory,
GE0004_S,not_satisfactory,
GE0010,not_satisfactory,
GE0011,not_satisfactory,
GE0011_L,not_satisfactory,
GE0011_M,not_satisfactory,
GE0011_S,not_satisfactory,
GE0012,not_satisfactory,
GE0012_L,not_satisfactory,
GE0012_M,not_satisfactory,
GE0012_S,not_satisfactory,
GE0013,not_satisfactory,
GE0013_L,not_satisfactory,
GE0013_M,not_satisfactory,
GE0013_S,not_satisfactory,
GE0014,not_satisfactory,
GE0014_L,not_satisfactory,
GE0014_M,not_satisfactory,
GE0014_S,not_satisfactory,
GE0015,not_satisfactory,
GE0015_L,not_satisfactory,
GE0015_M,not_satisfactory,
GE0015_S,not_satisfactory,
GE0016,not_satisfactory,
GE0016_M,not_satisfactory,
GE0017,not_satisfactory,
GE0018,not_satisfactory,
GE0019,not_satisfactory,
GE0020,not_satisfactory,
GE0021,not_satisfactory,
GE0021_L,not_satisfactory,
GE0021_M,not_satisfactory,
GE0021_S,not_satisfactory,
GE0022,not_satisfactory,
GE0022_1_L,not_satisfactory,
GE0022_1_M,not_satisfactory,
GE0022_1_S,not_satisfactory,
GE0022_2_L,not_satisfactory,
GE0022_2_M,not_satisfactory,
GE0022_2_S,not_satisfactory,
GE0022_L,not_satisfactory,
GE0022_M,not_satisfactory,
GE0022_S,not_satisfactory,
GE0023,not_satisfactory,
GE0023_1_L,not_satisfactory,
GE0023_1_M,not_satisfactory,
GE0023_1_S,not_satisfactory,
GE0023_L,not_satisfactory,
GE0023_M,not_satisfactory,
GE0023_S,not_satisfactory,
GE0024,not_satisfactory,
GE0025,not_satisfactory,
GE0026,not_satisfactory,
GE0027,not_satisfactory,
GE0028,not_satisfactory,
GE0029,not_satisfactory,
GE0030,not_satisfactory,
GE0031,not_satisfactory,
GE0031_L,not_satisfactory,
GE0031_M,not_satisfactory,
GE0031_S,not_satisfactory,
GE0032,not_satisfactory,
GE0032_L,not_satisfactory,
GE0032_M,not_satisfactory,
GE0032_S,not_satisfactory,
GE0033,not_satisfactory,
GE0033_L,not_satisfactory,
GE0033_M,not_satisfactory,
GE0033_S,not_satisfactory,
GE0034,not_satisfactory,
GE0034_L,not_satisfactory,
GE0034_M,not_satisfactory,
GE0034_S,not_satisfactory,
GE0035,not_satisfactory,
GE0035_L,not_satisfactory,
GE0035_M,not_satisfactory,
GE0035_S,not_satisfactory,
GE0036,not_satisfactory,
GE0036_L,not_satisfactory,
GE0036_M,not_satisfactory,
GE0036_S,not_satisfactory,
GE0037,not_satisfactory,
GE0037_L,not_satisfactory,
GE0037_M,not_satisfactory,
GE0037_S,not_satisfactory,
GE0038_L,not_satisfactory,
GE0038_M,not_satisfactory,
GE0038_S,not_satisfactory,
GE0039_L,not_satisfactory,
GE0039_M,not_satisfactory,
GE0039_S,not_satisfactory,
GE0040_L,not_satisfactory,
GE0040_M,not_satisfactory,
GE0040_S,not_satisfactory,
GE0041_L,not_satisfactory,
GE0041_M,not_satisfactory,
GE0041_M-81,not_satisfactory,
GE0041_S,not_satisfactory,
GE0042_L,not_satisfactory,
GE0042_M,not_satisfactory,
GE0042_S,not_satisfactory,
GE0043_L,not_satisfactory,
GE0043_M,not_satisfactory,
GE0043_S,not_satisfactory,
GE0044_L,not_satisfactory,
GE0044_M,not_satisfactory,
GE0044_S,not_satisfactory,
GE0045_L,not_satisfactory,
GE0045_M,not_satisfactory,
GE0045_S,not_satisfactory,
GE0100_L,not_satisfactory,
GE0100_M,not_satisfactory,
GE0100_S,not_satisfactory,
GE0101_L,not_satisfactory,
GE0101_M,not_satisfactory,
GE0101_S,not_satisfactory,
GE0102_L,not_satisfactory,
GE0102_M,not_satisfactory,
GE0102_S,not_satisfactory,
GE0103_L,not_satisfactory,
GE0103_M,not_satisfactory,
GE0103_S,not_satisfactory,
GE0104_L,not_satisfactory,
GE0104_M,not_satisfactory,
GE0104_S,not_satisfactory,
GE0105_L,not_satisfactory,
GE0105_M,not_satisfactory,
GE0105_S,not_satisfactory,
GE0106_L,not_satisfactory,
GE0106_M,not_satisfactory,
GE0106_S,not_satisfactory,
GE0107_L,not_satisfactory,
GE0107_M,not_satisfactory,
GE0107_S,not_satisfactory,
GE0108_L,not_satisfactory,
GE0108_M,not_satisfactory,
GE0108_S,not_satisfactory,
GE0109_L,not_satisfactory,
GE0109_M,not_satisfactory,
GE0109_S,not_satisfactory,
GE0110_L,not_satisfactory,
GE0110_M,not_satisfactory,
GE0110_S,not_satisfactory,
GE0111_L,not_satisfactory,
GE0111_M,not_satisfactory,
GE0111_S,not_satisfactory,
GE0201_L,not_satisfactory,
GE0201_M,not_satisfactory,
GE0201_S,not_satisfactory,
GE0202_L,not_satisfactory,
GE0202_M,not_satisfactory,
GE0202_S,not_satisfactory,
GE0203_L,not_satisfactory,
GE0203_M,not_satisfactory,
GE0203_S,not_satisfactory,
GE0204_L,not_satisfactory,
GE0204_M,not_satisfactory,
GE0204_S,not_satisfactory,
GE0205_L,not_satisfactory,
GE0205_M,not_satisfactory,
GE0205_S,not_satisfactory,
GE0206_L,not_satisfactory,
GE0206_M,not_satisfactory,
GE0206_S,not_satisfactory,
GE0280,not_satisfactory,
GE0281,not_satisfactory,
GE0282,not_satisfactory,
GE0283,not_satisfactory,
GE0284,not_satisfactory,
GE0285,not_satisfactory,
GE0300,not_satisfactory,
GE0301,not_satisfactory,
GE0301_L,not_satisfactory,
GE0301_M,not_satisfactory,
GE0301_S,not_satisfactory,
GE0302,not_satisfactory,
GE0302_L,not_satisfactory,
GE0302_M,not_satisfactory,
GE0302_S,not_satisfactory,
GE0303,not_satisfactory,
GE0303_L,not_satisfactory,
GE0303_M,not_satisfactory,
GE0303_S,not_satisfactory,
GE0304,not_satisfactory,
GE0304_L,not_satisfactory,
GE0304_M,not_satisfactory,
GE0304_S,not_satisfactory,
GE0305,not_satisfactory,
GE0305_L,not_satisfactory,
GE0305_M,not_satisfactory,
GE0305_S,not_satisfactory,
GE0306,not_satisfactory,
GE0306_L,not_satisfactory,
GE0306_M,not_satisfactory,
GE0306_S,not_satisfactory,
GE0307,not_satisfactory,
GE0307_L,not_satisfactory,
GE0307_M,not_satisfactory,
GE0307_S,not_satisfactory,
GE0308,not_satisfactory,
GE0308_L,not_satisfactory,
GE0308_M,not_satisfactory,
GE0308_S,not_satisfactory,
GE0309,not_satisfactory,
GE0310,not_satisfactory,
GE0344,not_satisfactory,
GE0346,not_satisfactory,
GE0347,not_satisfactory,
GE0348,not_satisfactory,
GE0349,not_satisfactory,
GE0350,not_satisfactory,
GE0351,not_satisfactory,
GE0352,not_satisfactory,
GE0353,not_satisfactory,
GE0354,not_satisfactory,
GE0355,not_satisfactory,
GE0356,not_satisfactory,
GE0357,not_satisfactory,
GE0358,not_satisfactory,
GE0360,not_satisfactory,
GE0361,not_satisfactory,
GE0362,not_satisfactory,
GE0363,not_satisfactory,
GE0364,not_satisfactory,
GE0365,not_satisfactory,
GE0999,not_satisfactory,
GE1000_L,not_satisfactory,
GE1000_M,not_satisfactory,
GE1000_S,not_satisfactory,
GE1001_L,not_satisfactory,
GE1001_M,not_satisfactory,
GE1001_S,not_satisfactory,
GE1002_L,not_satisfactory,
GE1002_M,not_satisfactory,
GE1002_S,not_satisfactory,
GE1003_L,not_satisfactory,
GE1003_M,not_satisfactory,
GE1003_S,not_satisfactory,
GE1100_L,not_satisfactory,
GE1100_M,not_satisfactory,
GE1100_S,not_satisfactory,
GE1101_L,not_satisfactory,
GE1101_M,not_satisfactory,
GE1101_S,not_satisfactory,
GE1102_L,not_satisfactory,
GE1102_M,not_satisfactory,
GE1102_S,not_satisfactory,
GE1200_L,not_satisfactory,
GE1200_M,not_satisfactory,
GE1200_S,not_satisfactory,
GE1201_L,not_satisfactory,
GE1201_M,not_satisfactory,
GE1201_S,not_satisfactory,
GE1202_L,not_satisfactory,
GE1202_M,not_satisfactory,
GE1202_S,not_satisfactory,
GE1203_L,not_satisfactory,
GE1203_M,not_satisfactory,
GE1203_S,not_satisfactory,
GE1204_L,not_satisfactory,
GE1204_M,not_satisfactory,
GE1204_S,not_satisfactory,
GE1300_M,not_satisfactory,
GE1300_S,not_satisfactory,
GE1301_M,not_satisfactory,
GE1301_S,not_satisfactory,
GE1302_M,not_satisfactory,
GE1302_S,not_satisfactory,
GE1310_M,not_satisfactory,
GE1310_S,not_satisfactory,
GE1311_M,not_satisfactory,
GE1311_S,not_satisfactory,
GE1312_M,not_satisfactory,
GE1312_S,not_satisfactory,
GE1313_M,not_satisfactory,
GE1313_S,not_satisfactory,
GE1401_L,not_satisfactory,
GE1401_M,not_satisfactory,
GE1401_S,not_satisfactory,
GE1402_L,not_satisfactory,
GE1402_M,not_satisfactory,
GE1402_S,not_satisfactory,
GE1403_L,not_satisfactory,
GE1403_M,not_satisfactory,
GE1403_S,not_satisfactory,
GE1404_L,not_satisfactory,
GE1404_M,not_satisfactory,
GE1404_S,not_satisfactory,
GE1410_L,not_satisfactory,
GE1410_M,not_satisfactory,
GE1410_S,not_satisfactory,
GE1411_L,not_satisfactory,
GE1411_M,not_satisfactory,
GE1411_S,not_satisfactory,
GE1420_L,not_satisfactory,
GE1420_M,not_satisfactory,
GE1420_M_neutral,not_satisfactory,
GE1420_S,not_satisfactory,
GE9000,not_satisfactory,
GE9001_1M,not_satisfactory,
GE9001_1S,not_satisfactory,
GE9001_2M,not_satisfactory,
GE9001_2S,not_satisfactory,
GE9001_3M,not_satisfactory,
GE9001_3S,not_satisfactory,
GE9001_3Sx,not_satisfactory,
GE9001_4M,not_satisfactory,
GE9001_4S,not_satisfactory,
GE9001_5M,not_satisfactory,
GE9001_5S,not_satisfactory,
GE9001_6M,not_satisfactory,
GE9001_6S,not_satisfactory,
GE9001_7M,not_satisfactory,
GE9001_7S,not_satisfactory,
GE9002_1M,not_satisfactory,
GE9002_1S,not_satisfactory,
GE9002_2M,not_satisfactory,
GE9002_2S,not_satisfactory,
GE9002_3M,not_satisfactory,
GE9002_3S,not_satisfactory,
GE9002_4M,not_satisfactory,
GE9002_4S,not_satisfactory,
GE9002_5M,not_satisfactory,
GE9002_5S,not_satisfactory,
GE9002_6M,not_satisfactory,
GE9002_6S,not_satisfactory,
GE9002_7M,not_satisfactory,
GE9002_7S,not_satisfactory,
GE9005_1M,not_satisfactory,
GE9005_1S,not_satisfactory,
GE9005_2M,not_satisfactory,
GE9005_2S,not_satisfactory,
GE9005_3M,not_satisfactory,
GE9005_3S,not_satisfactory,
GE9005_4M,not_satisfactory,
GE9005_4S,not_satisfactory,
GE9005_5M,not_satisfactory,
GE9005_5S,not_satisfactory,
GE9005_6M,not_satisfactory,
GE9005_6S,not_satisfactory,
GE9005_7M,not_satisfactory,
GE9005_7S,not_satisfactory,
GE9006_1M,not_satisfactory,
GE9006_1S,not_satisfactory,
GE9006_2M,not_satisfactory,
GE9006_2S,not_satisfactory,
GE9006_3M,not_satisfactory,
GE9006_3S,not_satisfactory,
GE9006_4M,not_satisfactory,
GE9006_4S,not_satisfactory,
GE9006_5M,not_satisfactory,
GE9006_5S,not_satisfactory,
GE9006_6M,not_satisfactory,
GE9006_6S,not_satisfactory,
GE9006_7M,not_satisfactory,
GE9006_7S,not_satisfactory,
GE9011_1M,not_satisfactory,
GE9011_1S,not_satisfactory,
GE9011_2M,not_satisfactory,
GE9011_2S,not_satisfactory,
GE9011_3M,not_satisfactory,
GE9011_3S,not_satisfactory,
GE9011_4M,not_satisfactory,
GE9011_4S,not_satisfactory,
GE9011_5M,not_satisfactory,
GE9011_5S,not_satisfactory,
GE9011_6M,not_satisfactory,
GE9011_6S,not_satisfactory,
GE9011_7M,not_satisfactory,
GE9011_7S,not_satisfactory,
GE9012_1M,not_satisfactory,
GE9012_1S,not_satisfactory,
GE9012_2M,not_satisfactory,
GE9012_2S,not_satisfactory,
GE9012_3M,not_satisfactory,
GE9012_3S,not_satisfactory,
GE9012_4M,not_satisfactory,
GE9012_4S,not_satisfactory,
GE9012_5M,not_satisfactory,
GE9012_5S,not_satisfactory,
GE9012_6M,not_satisfactory,
GE9012_6S,not_satisfactory,
GE9012_7M,not_satisfactory,
GE9012_7S,not_satisfactory,
GE9013_1M,not_satisfactory,
GE9013_1S,not_satisfactory,
GE9013_2M,not_satisfactory,
GE9013_2S,not_satisfactory,
GE9013_3M,not_satisfactory,
GE9013_3S,not_satisfactory,
GE9013_4M,not_satisfactory,
GE9013_4S,not_satisfactory,
GE9013_5M,not_satisfactory,
GE9013_5S,not_satisfactory,
GE9013_6M,not_satisfactory,
GE9013_6S,not_satisfactory,
GE9013_7M,not_satisfactory,
GE9013_7S,not_satisfactory,
GE9014_1M,not_satisfactory,
GE9014_1S,not_satisfactory,
GE9014_2M,not_satisfactory,
GE9014_2S,not_satisfactory,
GE9014_3M,not_satisfactory,
GE9014_3S,not_satisfactory,
GE9014_4M,not_satisfactory,
GE9014_4S,not_satisfactory,
GE9014_5M,not_satisfactory,
GE9014_5S,not_satisfactory,
GE9014_6M,not_satisfactory,
GE9014_6S,not_satisfactory,
GE9014_7M,not_satisfactory,
GE9014_7S,not_satisfactory,
GE9021_1M,not_satisfactory,
GE9021_1S,not_satisfactory,
GE9021_2M,not_satisfactory,
GE9021_2S,not_satisfactory,
GE9021_3M,not_satisfactory,
GE9021_3S,not_satisfactory,
GE9021_4M,not_satisfactory,
GE9021_4S,not_satisfactory,
GE9021_5M,not_satisfactory,
GE9021_5S,not_satisfactory,
GE9021_6M,not_satisfactory,
GE9021_6S,not_satisfactory,
GE9021_7M,not_satisfactory,
GE9021_7S,not_satisfactory,
GE9022_1M,not_satisfactory,
GE9022_1S,not_satisfactory,
GE9022_2M,not_satisfactory,
GE9022_2S,not_satisfactory,
GE9022_3M,not_satisfactory,
GE9022_3S,not_satisfactory,
GE9022_4M,not_satisfactory,
GE9022_4S,not_satisfactory,
GE9022_5M,not_satisfactory,
GE9022_5S,not_satisfactory,
GE9022_6M,not_satisfactory,
GE9022_6S,not_satisfactory,
GE9022_7M,not_satisfactory,
GE9022_7S,not_satisfactory,
GE9023_1M,not_satisfactory,
GE9023_1S,not_satisfactory,
GE9023_2M,not_satisfactory,
GE9023_2S,not_satisfactory,
GE9023_3M,not_satisfactory,
GE9023_3S,not_satisfactory,
GE9023_4M,not_satisfactory,
GE9023_4S,not_satisfactory,
GE9023_5M,not_satisfactory,
GE9023_5S,not_satisfactory,
GE9023_6M,not_satisfactory,
GE9023_6S,not_satisfactory,
GE9023_7M,not_satisfactory,
GE9023_7S,not_satisfactory,
GE9024_1M,not_satisfactory,
GE9024_1S,not_satisfactory,
GE9024_2M,not_satisfactory,
GE9024_2S,not_satisfactory,
GE9024_3M,not_satisfactory,
GE9024_3S,not_satisfactory,
GE9024_4M,not_satisfactory,
GE9024_4S,not_satisfactory,
GE9024_5M,not_satisfactory,
GE9024_5S,not_satisfactory,
GE9024_6M,not_satisfactory,
GE9024_6S,not_satisfactory,
GE9024_7M,not_satisfactory,
GE9024_7S,not_satisfactory,
GE9031_1M,not_satisfactory,
GE9031_1S,not_satisfactory,
GE9031_2M,not_satisfactory,
GE9031_2S,not_satisfactory,
GE9031_3M,not_satisfactory,
GE9031_3S,not_satisfactory,
GE9031_4M,not_satisfactory,
GE9031_4S,not_satisfactory,
GE9031_5M,not_satisfactory,
GE9031_5S,not_satisfactory,
GE9031_6M,not_satisfactory,
GE9031_6S,not_satisfactory,
GE9031_7M,not_satisfactory,
GE9031_7S,not_satisfactory,
GE9032_1M,not_satisfactory,
GE9032_1S,not_satisfactory,
GE9032_2M,not_satisfactory,
GE9032_2S,not_satisfactory,
GE9032_3M,not_satisfactory,
GE9032_3S,not_satisfactory,
GE9032_4M,not_satisfactory,
GE9032_4S,not_satisfactory,
GE9032_5M,not_satisfactory,
GE9032_5S,not_satisfactory,
GE9032_6M,not_satisfactory,
GE9032_6S,not_satisfactory,
GE9032_7M,not_satisfactory,
GE9032_7S,not_satisfactory,
GE9033_1M,not_satisfactory,
GE9033_1S,not_satisfactory,
GE9033_2M,not_satisfactory,
GE9033_2S,not_satisfactory,
GE9033_3M,not_satisfactory,
GE9033_3S,not_satisfactory,
GE9033_4M,not_satisfactory,
GE9033_4S,not_satisfactory,
GE9033_5M,not_satisfactory,
GE9033_5S,not_satisfactory,
GE9033_6M,not_satisfactory,
GE9033_6S,not_satisfactory,
GE9033_7M,not_satisfactory,
GE9033_7S,not_satisfactory,
GE9034_1M,not_satisfactory,
GE9034_1S,not_satisfactory,
GE9034_2M,not_satisfactory,
GE9034_2S,not_satisfactory,
GE9034_3M,not_satisfactory,
GE9034_3S,not_satisfactory,
GE9034_4M,not_satisfactory,
GE9034_4S,not_satisfactory,
GE9034_5M,not_satisfactory,
GE9034_5S,not_satisfactory,
GE9034_6M,not_satisfactory,
GE9034_6S,not_satisfactory,
GE9034_7M,not_satisfactory,
GE9034_7S,not_satisfactory,
GE9035_2S,not_satisfactory,
GE9041_1M,not_satisfactory,
GE9041_1S,not_satisfactory,
GE9041_2M,not_satisfactory,
GE9041_2S,not_satisfactory,
GE9041_3M,not_satisfactory,
GE9041_3S,not_satisfactory,
GE9041_4M,not_satisfactory,
GE9041_4S,not_satisfactory,
GE9041_5M,not_satisfactory,
GE9041_5S,not_satisfactory,
GE9041_6M,not_satisfactory,
GE9041_6S,not_satisfactory,
GE9041_7M,not_satisfactory,
GE9041_7S,not_satisfactory,
GE9042_1M,not_satisfactory,
GE9042_1S,not_satisfactory,
GE9042_2M,not_satisfactory,
GE9042_2S,not_satisfactory,
GE9042_3M,not_satisfactory,
GE9042_3S,not_satisfactory,
GE9042_4M,not_satisfactory,
GE9042_4S,not_satisfactory,
GE9042_5M,not_satisfactory,
GE9042_5S,not_satisfactory,
GE9042_6M,not_satisfactory,
GE9042_6S,not_satisfactory,
GE9042_7M,not_satisfactory,
GE9042_7S,not_satisfactory,
GE9043_1M,not_satisfactory,
GE9043_1S,not_satisfactory,
GE9043_2M,not_satisfactory,
GE9043_2S,not_satisfactory,
GE9043_3M,not_satisfactory,
GE9043_3S,not_satisfactory,
GE9043_4M,not_satisfactory,
GE9043_4S,not_satisfactory,
GE9043_5M,not_satisfactory,
GE9043_5S,not_satisfactory,
GE9043_6M,not_satisfactory,
GE9043_6S,not_satisfactory,
GE9043_7M,not_satisfactory,
GE9043_7S,not_satisfactory,
GE9044_1M,not_satisfactory,
GE9044_1S,not_satisfactory,
GE9044_2M,not_satisfactory,
GE9044_2S,not_satisfactory,
GE9044_3M,not_satisfactory,
GE9044_3S,not_satisfactory,
GE9044_4M,not_satisfactory,
GE9044_4S,not_satisfactory,
GE9044_5M,not_satisfactory,
GE9044_5S,not_satisfactory,
GE9044_6M,not_satisfactory,
GE9044_6S,not_satisfactory,
GE9044_7M,not_satisfactory,
GE9044_7S,not_satisfactory,
GE9901_L,not_satisfactory,
GE9901_M,not_satisfactory,
GE9901_S,not_satisfactory,
GE9901_W,not_satisfactory,
GE9901_X,not_satisfactory,
GE9902_L,not_satisfactory,
GE9902_M,not_satisfactory,
GE9902_S,not_satisfactory,
GE9902_W,not_satisfactory,
GE9902_X,not_satisfactory,
GE9910_L,not_satisfactory,
GE9910_M,not_satisfactory,
GE9910_S,not_satisfactory,
GE9910_W,not_satisfactory,
GE9910_X,not_satisfactory,
L60x,not_satisfactory,
L60x_LCD,not_satisfactory,
L60x_T,not_satisfactory,
L60x_TS,not_satisfactory,
L60x_TSP,not_satisfactory,
L60x_TSPF,not_satisfactory,
L79x_LCD,not_satisfactory,
L79x_T,not_satisfactory,
L79x_TSP,not_satisfactory,
LFT_Tuer,not_satisfactory,
NAV0000,not_satisfactory,
PC,not_satisfactory,
PCD,not_satisfactory,
Rail,not_satisfactory,
RepAus,not_satisfactory,
RepEin,not_satisfactory,
SE0010,not_satisfactory,
SE0011,not_satisfactory,
SE0012,not_satisfactory,
SE0013,not_satisfactory,
SE0014,not_satisfactory,
SE0021,not_satisfactory,
SE0022,not_satisfactory,
SE0023,not_satisfactory,
SE0024,not_satisfactory,
SE0041,not_satisfactory,
SE0041_1,not_satisfactory,
SE0051,not_satisfactory,
SE0052,not_satisfactory,
SE0053,not_satisfactory,
SE0054,not_satisfactory,
SE0061,not_satisfactory,
SE0062,not_satisfactory,
SE0063,not_satisfactory,
SE0064,not_satisfactory,
SE0071,not_satisfactory,
SE0072,not_satisfactory,
SE0073,not_satisfactory,
SE0074,not_satisfactory,
SE0081,not_satisfactory,
SE0082,not_satisfactory,
SE0083,not_satisfactory,
SE0084,not_satisfactory,
SE0090,not_satisfactory,
SE0091,not_satisfactory,
SE0092,not_satisfactory,
SE0093,not_satisfactory,
SE0094,not_satisfactory,
SE0100,not_satisfactory,
SE0101,not_satisfactory,
SE0102,not_satisfactory,
SE0103,not_satisfactory,
SE0104,not_satisfactory,
SE0110,not_satisfactory,
SE0111,not_satisfactory,
SE0112,not_satisfactory,
SE0113,not_satisfactory,
SE0114,not_satisfactory,
SE0120,not_satisfactory,
SE0121,not_satisfactory,
SE0122,not_satisfactory,
SE0123,not_satisfactory,
SE0124,not_satisfactory,
SH_Objekt1,not_satisfactory,
SH_Objekt2,not_satisfactory,
SH_VAV,not_satisfactory,
SemALD1,not_satisfactory,
SemALE3,not_satisfactory,
SemAWD3,not_satisfactory,
Sign_07,not_satisfactory,
Status,not_satisfactory,
WT_L,not_satisfactory,
b_alarm,not_satisfactory,
b_back,not_satisfactory,
b_climate1,not_satisfactory,
b_clock,not_satisfactory,
b_electro1,not_satisfactory,
b_forward,not_satisfactory,
b_info,not_satisfactory,
b_language,not_satisfactory,
b_sanitary1,not_satisfactory,
b_settings,not_satisfactory,
b_trend,not_satisfactory,
b_trend_his,not_satisfactory,
b_trend_online,not_satisfactory,
b_ventilation1,not_satisfactory,
bg_deco_norm,not_satisfactory,
btn_air,not_satisfactory,
btn_clima,not_satisfactory,
btn_electro,not_satisfactory,
btn_heat,not_satisfactory,
btn_hwater,not_satisfactory,
btn_neutral,not_satisfactory,
btn_sanitary,not_satisfactory,
btn_sett,not_satisfactory,
btn_start,not_satisfactory,
p_date,not_satisfactory,
weather01,not_satisfactory,
weather02,not_satisfactory,
weather03,not_satisfactory,
weather04,not_satisfactory,
weather05,not_satisfactory,
z_111,not_satisfactory,
z_113,not_satisfactory,
z_200,not_satisfactory,
z_201,not_satisfactory,
z_202,not_satisfactory,
z_203,not_satisfactory,
z_204,not_satisfactory,
z_205,not_satisfactory,
z_206,not_satisfactory,
z_207,not_satisfactory,
z_208,not_satisfactory,
z_209,not_satisfactory,
z_210,not_satisfactory,
z_211,not_satisfactory,
z_212,not_satisfactory,
z_213,not_satisfactory,
z_228,not_satisfactory,
z_229,not_satisfactory,
z_230,not_satisfactory,
z_231,not_satisfactory,
z_232,not_satisfactory,
z_233,not_satisfactory,
z_234,not_satisfactory,
z_242,not_satisfactory,
z_243,not_satisfactory,
z_244,not_satisfactory,
z_245,not_satisfactory,
z_246,not_satisfactory,
z_247,not_satisfactory,
z_248,not_satisfactory,
z_256,not_satisfactory,
z_257,not_satisfactory,
z_258,not_satisfactory,
z_259,not_satisfactory,
z_260,not_satisfactory,
z_261,not_satisfactory,
z_262,not_satisfactory,
